TransactionID,TransactionAmount,TransactionHour,DayOfWeek,UserAge,UserLocation,DeviceType,PaymentMethod,AccountAge,TransactionFrequency,IsInternational,PreviousFraudHistory,IsFraud
TXN040703,14.73,20,3,30,UK,Mobile,Bank Transfer,302,2,0,0,0
TXN040704,113.24,17,3,31,UK,Mobile,Debit Card,2106,5,1,0,0
TXN040705,34.01,8,0,32,FR,Desktop,Bank Transfer,213,1,0,1,0
TXN040706,250.82,7,0,44,DE,Desktop,Credit Card,1940,2,0,0,0
TXN040707,455.97,19,0,45,IN,Mobile,Debit Card,2331,2,0,0,0
TXN040708,24.34,15,3,29,NG,Desktop,Credit Card,1426,4,0,0,0
TXN040709,542.88,15,3,28,NG,Mobile,Debit Card,3642,2,0,0,0
TXN040710,154.62,14,5,59,UK,Desktop,Bank Transfer,2008,7,0,0,0
TXN040711,128.64,16,3,47,IN,Mobile,Credit Card,1152,1,0,0,0
TXN040712,20.04,7,1,26,NG,Mobile,Debit Card,906,2,0,0,0
TXN040713,1743.26,20,3,51,VN,Desktop,Crypto,3361,1,1,0,0
TXN040714,162.16,18,2,72,RU,Desktop,Credit Card,2237,4,0,0,0
TXN040715,310.56,10,1,58,NG,Desktop,Debit Card,1474,1,0,0,0
TXN040716,138.76,13,2,27,IN,Mobile,Debit Card,509,6,0,0,0
TXN040717,103.31,17,2,20,UK,Mobile,Debit Card,822,5,1,0,0
TXN040718,7.65,12,3,55,NG,Mobile,Credit Card,2996,3,0,0,0
TXN040719,472.52,21,0,32,DE,Mobile,PayPal,2029,2,1,0,0
TXN040720,313.93,14,0,66,FR,Mobile,Credit Card,1081,1,0,0,0
TXN040721,62.76,8,4,23,BR,Mobile,Credit Card,1806,3,0,0,0
TXN040722,32.6,7,3,73,NG,Mobile,Credit Card,1992,2,1,0,0
TXN040723,172.29,21,1,39,US,Mobile,Crypto,228,2,0,0,0
TXN040724,125.25,7,1,23,RU,Tablet,Crypto,592,6,0,1,0
TXN040725,95.13,21,4,41,BR,Desktop,Debit Card,2977,2,0,0,0
TXN040726,39.48,16,3,71,NG,Mobile,Credit Card,1580,1,0,0,0
TXN040727,22.04,7,3,41,FR,Tablet,PayPal,3241,1,0,0,0
TXN040728,259.11,11,3,31,IN,Mobile,Debit Card,1347,3,0,0,0
TXN040729,34.04,9,4,59,BR,Mobile,Bank Transfer,2419,1,0,0,0
TXN040730,477.18,12,4,23,RU,Desktop,Debit Card,700,1,0,0,0
TXN040731,473.03,9,6,38,RU,Mobile,Credit Card,386,4,0,0,0
TXN040732,179.47,14,0,43,NG,Mobile,Crypto,2242,4,0,0,0
TXN040733,489.72,19,4,30,DE,Tablet,Credit Card,2540,3,0,0,0
TXN040734,86.58,9,2,69,DE,Desktop,Debit Card,144,5,0,0,0
TXN040735,101.3,19,1,19,RU,Desktop,Credit Card,956,2,0,0,0
TXN040736,58.71,17,4,66,VN,Mobile,Credit Card,2553,2,0,0,0
TXN040737,212.78,14,4,74,DE,Mobile,Debit Card,634,2,0,0,0
TXN040738,39.76,14,5,34,CN,Mobile,Credit Card,518,3,1,0,0
TXN040739,209.49,7,0,24,VN,Mobile,Debit Card,2496,3,0,0,0
TXN040740,293.88,8,3,35,RU,Mobile,Debit Card,1940,3,0,0,0
TXN040741,296.23,9,5,67,BR,Mobile,Bank Transfer,2101,8,0,0,0
TXN040742,67.4,8,5,36,US,Tablet,Bank Transfer,2718,5,0,0,0
TXN040743,25.46,21,4,56,NG,Desktop,Debit Card,1813,4,0,0,0
TXN040744,296.0,19,2,34,NG,Desktop,Debit Card,51,2,0,0,0
TXN040745,222.64,23,4,19,FR,Mobile,PayPal,6,9,0,0,1
TXN040746,149.49,13,2,74,UK,Desktop,Debit Card,3261,2,1,0,0
TXN040747,75.05,15,3,65,NG,Tablet,Credit Card,2855,5,0,0,0
TXN040748,7.7,12,5,65,DE,Mobile,Debit Card,919,2,0,0,0
TXN040749,220.6,11,1,68,VN,Mobile,Credit Card,2025,2,0,0,0
TXN040750,203.35,21,6,72,NG,Mobile,PayPal,476,8,0,0,0
TXN040751,41.0,9,0,41,FR,Mobile,Credit Card,1621,3,0,0,0
TXN040752,90.72,8,0,56,UK,Tablet,PayPal,1160,6,0,0,0
TXN040753,121.61,21,3,20,IN,Mobile,Credit Card,308,2,1,0,0
TXN040754,76.25,19,2,41,BR,Mobile,Debit Card,2952,5,1,0,0
TXN040755,26.37,9,3,71,VN,Mobile,PayPal,2272,2,1,0,0
TXN040756,659.75,13,2,64,CN,Desktop,PayPal,2014,2,0,0,0
TXN040757,241.97,21,2,37,BR,Mobile,PayPal,1386,1,0,0,0
TXN040758,88.11,7,6,47,UK,Mobile,Debit Card,492,1,0,0,0
TXN040759,245.14,12,0,69,DE,Mobile,Debit Card,533,5,0,0,0
TXN040760,334.39,10,0,51,DE,Mobile,PayPal,870,3,0,0,0
TXN040761,166.51,10,5,72,US,Mobile,Credit Card,1883,4,0,0,0
TXN040762,375.26,13,1,62,FR,Mobile,PayPal,1251,3,0,0,0
TXN040763,23.87,16,5,63,UK,Mobile,Debit Card,2768,3,0,0,0
TXN040764,56.54,13,4,23,UK,Mobile,Bank Transfer,1601,5,0,0,0
TXN040765,49.62,20,0,54,IN,Mobile,PayPal,653,1,1,0,0
TXN040766,109.47,14,2,45,BR,Mobile,PayPal,45,3,0,0,0
TXN040767,522.57,11,5,23,DE,Mobile,Credit Card,2303,4,0,0,0
TXN040768,225.44,18,3,32,US,Mobile,Credit Card,2700,1,0,0,0
TXN040769,305.3,16,5,42,NG,Mobile,Debit Card,2617,2,0,0,0
TXN040770,30.19,20,2,39,NG,Tablet,PayPal,2037,1,1,0,0
TXN040771,80.44,9,6,33,VN,Mobile,Debit Card,307,4,0,0,0
TXN040772,404.49,10,4,74,NG,Mobile,Credit Card,3570,3,0,0,0
TXN040773,207.06,7,3,38,BR,Mobile,PayPal,1576,3,0,0,0
TXN040774,67.92,16,4,19,VN,Desktop,Debit Card,2554,4,0,0,0
TXN040775,233.41,9,2,61,FR,Mobile,Debit Card,1035,4,0,0,0
TXN040776,671.45,8,4,53,FR,Mobile,Debit Card,3589,4,1,0,0
TXN040777,488.76,22,0,42,RU,Mobile,Crypto,158,9,1,1,1
TXN040778,112.49,10,6,40,NG,Mobile,Crypto,3136,4,0,0,0
TXN040779,416.32,22,0,42,BR,Mobile,Bank Transfer,93,7,1,0,1
TXN040780,182.68,11,3,40,US,Desktop,Debit Card,3293,8,0,0,0
TXN040781,56.64,15,3,61,NG,Desktop,Credit Card,1225,5,1,0,0
TXN040782,708.57,21,0,63,VN,Mobile,Debit Card,2301,4,0,0,0
TXN040783,197.03,13,0,36,FR,Mobile,Bank Transfer,2346,1,0,0,0
TXN040784,440.34,10,3,43,RU,Tablet,Debit Card,2273,3,0,0,0
TXN040785,61.58,13,5,24,NG,Desktop,Bank Transfer,595,1,0,0,0
TXN040786,649.43,13,3,69,CN,Desktop,Debit Card,1379,1,0,0,0
TXN040787,125.72,9,0,21,US,Mobile,Debit Card,3348,1,0,0,0
TXN040788,100.74,16,4,31,NG,Mobile,Debit Card,903,5,0,0,0
TXN040789,67.16,17,0,28,RU,Desktop,Credit Card,2096,3,0,0,0
TXN040790,116.45,9,6,68,FR,Mobile,PayPal,2687,3,0,0,0
TXN040791,199.16,19,1,71,UK,Mobile,Credit Card,2940,5,0,0,0
TXN040792,166.89,21,1,39,UK,Desktop,Credit Card,3144,2,0,0,0
TXN040793,114.14,9,0,73,IN,Desktop,Credit Card,1176,3,0,0,0
TXN040794,599.24,16,1,32,UK,Desktop,Debit Card,407,1,0,0,0
TXN040795,332.09,7,0,59,DE,Desktop,Debit Card,3148,4,0,0,0
TXN040796,56.33,15,5,33,RU,Mobile,PayPal,2597,2,0,0,0
TXN040797,37.24,17,5,51,NG,Mobile,Bank Transfer,1798,2,0,0,0
TXN040798,165.99,7,3,49,NG,Mobile,Debit Card,2402,3,0,0,0
TXN040799,167.66,15,1,20,NG,Mobile,Debit Card,820,1,0,0,0
TXN040800,177.06,13,6,26,UK,Desktop,PayPal,68,3,0,0,0
TXN040801,136.52,13,2,32,FR,Desktop,PayPal,1633,7,0,0,0
TXN040802,25.89,21,2,44,CN,Mobile,PayPal,2122,5,0,0,0
TXN040803,403.19,20,3,27,IN,Desktop,PayPal,551,2,0,0,0
TXN040804,103.37,21,1,41,FR,Mobile,PayPal,683,3,0,0,0
TXN040805,131.14,14,4,44,UK,Mobile,Bank Transfer,3645,3,0,0,0
TXN040806,234.5,20,3,55,NG,Mobile,Debit Card,3646,2,0,0,0
TXN040807,146.72,20,3,18,VN,Mobile,Bank Transfer,2095,3,0,0,0
TXN040808,229.28,20,6,39,NG,Mobile,Debit Card,1952,2,0,0,0
TXN040809,104.28,19,2,20,RU,Mobile,Debit Card,254,3,1,0,0
TXN040810,212.25,9,6,27,DE,Desktop,Debit Card,1272,2,0,0,0
TXN040811,192.6,15,0,64,IN,Tablet,Debit Card,833,2,0,0,0
TXN040812,273.73,9,4,50,BR,Mobile,PayPal,2399,4,0,0,0
TXN040813,156.71,12,4,50,US,Mobile,PayPal,468,3,0,0,0
TXN040814,93.86,8,2,33,RU,Mobile,PayPal,1394,3,0,0,0
TXN040815,67.23,17,1,32,CN,Tablet,PayPal,381,4,0,0,0
TXN040816,476.84,11,1,34,BR,Desktop,Crypto,3636,3,0,0,0
TXN040817,117.87,7,0,60,BR,Mobile,Credit Card,1329,2,0,0,0
TXN040818,53.6,9,4,22,DE,Mobile,Credit Card,227,2,0,0,0
TXN040819,340.76,8,3,31,RU,Mobile,Debit Card,1135,1,0,0,0
TXN040820,252.48,19,0,29,DE,Mobile,Debit Card,1322,2,1,0,0
TXN040821,208.2,15,4,51,US,Mobile,Bank Transfer,3583,4,0,0,0
TXN040822,66.02,18,4,36,DE,Mobile,Credit Card,2872,1,0,0,0
TXN040823,232.89,15,0,55,FR,Desktop,Credit Card,1480,4,0,0,0
TXN040824,117.08,8,3,52,UK,Mobile,Credit Card,206,4,0,0,0
TXN040825,526.39,13,3,56,UK,Desktop,Credit Card,2583,5,0,0,0
TXN040826,228.98,9,0,24,DE,Tablet,Credit Card,163,4,0,0,0
TXN040827,103.81,15,5,68,FR,Desktop,Bank Transfer,3511,5,0,0,0
TXN040828,82.57,18,3,19,DE,Mobile,Debit Card,3038,7,1,0,0
TXN040829,91.13,8,1,44,DE,Mobile,Debit Card,1844,1,1,0,0
TXN040830,196.06,16,5,35,FR,Mobile,PayPal,2367,4,0,0,0
TXN040831,464.9,7,5,40,NG,Mobile,Bank Transfer,3553,2,0,0,0
TXN040832,177.86,11,5,35,BR,Mobile,PayPal,2357,3,0,0,0
TXN040833,129.17,21,4,36,UK,Mobile,Debit Card,468,4,0,0,0
TXN040834,72.33,20,5,20,NG,Mobile,Bank Transfer,2649,2,1,0,0
TXN040835,94.26,11,6,72,RU,Mobile,Debit Card,2147,4,0,0,0
TXN040836,212.5,16,4,44,UK,Mobile,Debit Card,1070,9,0,0,0
TXN040837,78.04,17,3,62,IN,Desktop,Credit Card,794,3,1,0,0
TXN040838,29.24,11,2,58,BR,Desktop,Debit Card,1598,3,0,0,0
TXN040839,26.18,19,5,20,IN,Mobile,PayPal,2012,5,0,0,0
TXN040840,173.49,11,3,34,UK,Mobile,Bank Transfer,3539,3,0,0,0
TXN040841,111.05,16,1,53,BR,Mobile,Debit Card,3101,3,1,0,0
TXN040842,298.08,21,4,48,CN,Desktop,PayPal,2243,6,0,0,0
TXN040843,309.75,21,2,38,RU,Mobile,PayPal,2704,4,0,0,0
TXN040844,355.05,8,1,33,RU,Mobile,Bank Transfer,3105,2,0,0,0
TXN040845,291.33,12,3,53,RU,Mobile,PayPal,380,1,0,0,0
TXN040846,100.76,20,3,56,DE,Mobile,PayPal,3512,4,0,0,0
TXN040847,82.59,8,2,68,FR,Tablet,PayPal,3450,3,0,0,0
TXN040848,124.22,16,3,46,NG,Mobile,Debit Card,2362,3,0,0,0
TXN040849,152.13,16,5,41,DE,Mobile,PayPal,2156,5,0,0,0
TXN040850,178.04,19,2,63,FR,Mobile,PayPal,2418,4,0,0,0
TXN040851,93.37,13,5,66,BR,Mobile,Debit Card,647,3,0,0,0
TXN040852,634.88,18,4,58,NG,Desktop,PayPal,2136,6,0,0,0
TXN040853,67.18,11,2,27,FR,Mobile,Credit Card,3191,3,0,0,0
TXN040854,180.33,18,5,58,NG,Desktop,Bank Transfer,2185,1,0,0,0
TXN040855,587.32,22,0,41,VN,Mobile,Bank Transfer,104,12,1,0,1
TXN040856,962.66,9,2,49,VN,Mobile,Bank Transfer,1525,5,0,0,0
TXN040857,27.59,20,4,58,FR,Desktop,Debit Card,1591,2,0,0,0
TXN040858,157.77,17,6,71,IN,Mobile,Debit Card,2913,3,0,0,0
TXN040859,37.88,15,6,45,RU,Desktop,PayPal,3238,2,1,0,0
TXN040860,35.66,8,3,66,IN,Desktop,Credit Card,339,2,1,0,0
TXN040861,521.83,7,6,56,RU,Desktop,Debit Card,1886,2,0,0,0
TXN040862,74.92,16,0,70,VN,Mobile,PayPal,2168,2,1,0,0
TXN040863,263.51,15,6,33,FR,Desktop,Bank Transfer,139,3,0,0,0
TXN040864,699.72,21,6,42,US,Mobile,Credit Card,1065,1,1,0,0
TXN040865,588.76,21,2,49,FR,Mobile,Debit Card,3120,4,0,0,0
TXN040866,90.3,14,3,41,CN,Desktop,Credit Card,764,2,0,0,0
TXN040867,302.6,20,2,62,UK,Desktop,Debit Card,2887,4,0,0,0
TXN040868,93.08,9,2,64,VN,Mobile,Credit Card,2490,4,0,0,0
TXN040869,100.03,17,0,48,RU,Mobile,Credit Card,2612,6,1,0,0
TXN040870,32.06,17,5,72,RU,Mobile,Debit Card,921,1,0,0,0
TXN040871,575.12,0,4,21,US,Mobile,Credit Card,138,10,0,1,1
TXN040872,81.52,16,4,33,BR,Desktop,Debit Card,2184,3,0,1,0
TXN040873,27.04,8,5,74,US,Tablet,Debit Card,868,4,0,0,0
TXN040874,219.67,19,6,19,NG,Mobile,Crypto,805,1,0,0,0
TXN040875,32.85,7,3,21,NG,Desktop,Credit Card,1491,6,0,0,0
TXN040876,129.06,11,0,32,US,Mobile,PayPal,2619,1,0,0,0
TXN040877,53.17,8,6,27,NG,Mobile,PayPal,2834,4,0,0,0
TXN040878,158.13,20,2,29,DE,Mobile,PayPal,2846,1,0,0,0
TXN040879,270.55,18,1,53,UK,Tablet,Crypto,1875,1,0,0,0
TXN040880,110.07,10,5,57,UK,Desktop,PayPal,3536,2,0,0,0
TXN040881,381.52,11,2,53,US,Mobile,Credit Card,531,1,0,0,0
TXN040882,275.56,20,3,35,VN,Desktop,Bank Transfer,915,3,0,0,0
TXN040883,237.23,7,2,69,CN,Tablet,Bank Transfer,231,2,0,0,0
TXN040884,168.39,11,2,46,VN,Mobile,Credit Card,2289,3,0,0,0
TXN040885,220.73,9,5,64,CN,Desktop,Crypto,3459,3,0,1,0
TXN040886,81.01,10,2,29,CN,Desktop,PayPal,2819,5,0,0,0
TXN040887,44.28,17,5,47,UK,Desktop,PayPal,3637,2,1,0,0
TXN040888,50.46,9,4,27,IN,Mobile,Bank Transfer,2799,8,0,0,0
TXN040889,22.47,9,5,74,BR,Mobile,PayPal,495,4,0,0,0
TXN040890,213.92,11,3,26,FR,Tablet,Credit Card,483,1,0,0,0
TXN040891,516.97,15,3,66,US,Desktop,Credit Card,1511,4,0,0,0
TXN040892,54.03,11,4,18,NG,Desktop,Debit Card,794,4,0,0,0
TXN040893,425.37,12,1,51,RU,Mobile,Debit Card,1517,1,0,0,0
TXN040894,396.3,14,0,31,BR,Mobile,Debit Card,1878,1,0,0,0
TXN040895,235.36,14,1,29,NG,Mobile,Credit Card,2818,2,0,0,0
TXN040896,81.16,21,0,37,US,Desktop,Debit Card,2696,2,0,0,0
TXN040897,330.72,16,4,61,VN,Mobile,Debit Card,1980,1,0,0,0
TXN040898,57.35,11,6,45,VN,Tablet,Credit Card,1402,1,0,0,0
TXN040899,420.85,8,1,20,FR,Mobile,Credit Card,1677,7,0,0,0
TXN040900,45.01,10,1,49,FR,Tablet,Credit Card,2827,4,0,0,0
TXN040901,71.43,20,1,50,IN,Mobile,Credit Card,3007,1,1,0,0
TXN040902,416.36,11,3,19,CN,Mobile,Bank Transfer,731,3,0,0,0
TXN040903,166.42,17,0,50,UK,Mobile,Bank Transfer,2906,3,0,0,0
TXN040904,328.26,8,5,48,FR,Mobile,Credit Card,1582,3,0,0,0
TXN040905,118.39,10,5,67,NG,Mobile,PayPal,2361,3,0,0,0
TXN040906,300.58,18,5,63,VN,Tablet,Credit Card,2455,4,0,0,0
TXN040907,115.17,13,5,51,VN,Mobile,Debit Card,546,4,0,0,0
TXN040908,53.63,9,5,50,FR,Mobile,Debit Card,2871,4,1,0,0
TXN040909,191.51,19,0,52,BR,Mobile,Credit Card,3316,1,0,0,0
TXN040910,159.97,11,6,69,IN,Mobile,PayPal,2303,2,0,0,0
TXN040911,153.0,20,1,59,UK,Mobile,Credit Card,1564,4,0,0,0
TXN040912,240.07,16,4,34,FR,Desktop,Debit Card,1361,2,0,0,0
TXN040913,132.94,9,0,48,CN,Desktop,Credit Card,2271,2,0,0,0
TXN040914,129.67,11,0,50,DE,Desktop,Credit Card,1049,1,0,0,0
TXN040915,176.57,18,2,33,CN,Desktop,Debit Card,2150,3,0,0,0
TXN040916,137.89,12,0,47,FR,Mobile,Debit Card,3396,1,1,0,0
TXN040917,58.66,11,3,74,BR,Mobile,Bank Transfer,1346,3,0,0,0
TXN040918,155.96,21,1,39,FR,Mobile,Debit Card,1227,6,0,0,0
TXN040919,90.68,17,0,60,DE,Desktop,Debit Card,1445,1,0,0,0
TXN040920,223.26,17,6,46,US,Desktop,Debit Card,3395,5,0,0,0
TXN040921,43.11,10,6,46,FR,Mobile,Bank Transfer,2207,3,0,0,0
TXN040922,238.23,13,6,52,FR,Mobile,Credit Card,188,1,1,0,0
TXN040923,174.0,19,1,62,UK,Desktop,Credit Card,3504,3,0,0,0
TXN040924,393.81,21,0,68,RU,Mobile,Debit Card,3396,1,0,0,0
TXN040925,82.55,19,2,55,IN,Mobile,Debit Card,144,5,0,0,0
TXN040926,214.47,16,5,24,FR,Mobile,Credit Card,1834,1,0,0,0
TXN040927,40.46,10,2,48,US,Desktop,Debit Card,3237,4,0,0,0
TXN040928,157.66,21,5,37,UK,Desktop,Debit Card,316,2,0,0,0
TXN040929,221.33,13,2,31,US,Desktop,PayPal,441,4,0,0,0
TXN040930,507.86,15,4,73,US,Desktop,Bank Transfer,3338,2,0,0,0
TXN040931,37.0,20,3,65,CN,Mobile,Bank Transfer,352,3,0,0,0
TXN040932,46.59,18,1,59,UK,Mobile,Debit Card,3571,6,0,0,0
TXN040933,261.37,14,1,36,UK,Mobile,Debit Card,2808,1,0,0,0
TXN040934,197.5,19,2,67,BR,Tablet,Debit Card,3500,1,0,0,0
TXN040935,100.55,21,0,66,VN,Desktop,Debit Card,1455,4,0,0,0
TXN040936,32.94,15,0,24,CN,Tablet,Debit Card,3391,2,1,0,0
TXN040937,76.49,19,5,65,FR,Desktop,PayPal,2718,4,0,0,0
TXN040938,90.42,15,4,60,RU,Mobile,Credit Card,2253,2,1,0,0
TXN040939,70.29,21,2,50,VN,Desktop,Debit Card,1385,4,0,0,0
TXN040940,80.21,20,1,72,US,Desktop,Credit Card,1384,3,0,0,0
TXN040941,169.92,16,1,40,RU,Mobile,Credit Card,3611,2,0,0,0
TXN040942,131.59,14,5,23,FR,Desktop,PayPal,2045,2,0,0,0
TXN040943,21.52,12,4,26,US,Desktop,Debit Card,1142,1,0,0,0
TXN040944,112.33,16,3,59,UK,Mobile,Debit Card,133,4,0,0,0
TXN040945,62.32,11,5,73,DE,Mobile,Debit Card,2875,2,0,0,0
TXN040946,69.1,20,5,29,BR,Mobile,PayPal,2827,4,0,0,0
TXN040947,111.85,15,4,21,FR,Desktop,Debit Card,3373,2,1,0,0
TXN040948,171.9,20,5,71,FR,Tablet,Debit Card,3059,1,0,0,0
TXN040949,425.33,16,1,46,US,Mobile,PayPal,1603,1,0,0,0
TXN040950,53.62,20,3,56,IN,Tablet,Credit Card,2009,1,1,0,0
TXN040951,131.89,18,4,43,UK,Desktop,Credit Card,3505,7,0,0,0
TXN040952,87.68,17,2,30,DE,Desktop,Crypto,2886,3,0,0,0
TXN040953,139.16,11,3,60,FR,Mobile,Credit Card,444,1,0,0,0
TXN040954,708.01,15,2,54,FR,Desktop,Bank Transfer,1685,1,0,0,0
TXN040955,72.94,13,0,29,NG,Desktop,Debit Card,2425,3,0,0,0
TXN040956,207.94,15,0,27,RU,Mobile,Bank Transfer,2090,2,0,0,0
TXN040957,112.94,16,1,64,IN,Mobile,Debit Card,538,5,1,0,0
TXN040958,212.46,16,0,51,NG,Desktop,PayPal,190,1,0,0,0
TXN040959,142.73,19,5,44,VN,Mobile,Credit Card,604,5,0,0,0
TXN040960,77.38,10,6,61,BR,Tablet,Bank Transfer,3027,3,0,0,0
TXN040961,101.43,8,3,43,US,Tablet,Debit Card,2230,4,0,0,0
TXN040962,374.6,21,3,53,CN,Mobile,Credit Card,1470,3,0,0,0
TXN040963,44.5,9,0,34,BR,Mobile,Debit Card,527,6,0,1,0
TXN040964,124.63,12,3,51,BR,Tablet,Bank Transfer,1803,2,0,0,0
TXN040965,339.06,20,1,60,NG,Mobile,Debit Card,1180,4,0,0,0
TXN040966,52.12,19,3,27,IN,Mobile,Credit Card,677,5,0,0,0
TXN040967,32.28,16,3,35,VN,Mobile,Credit Card,1273,5,0,0,0
TXN040968,59.78,7,3,68,RU,Desktop,Bank Transfer,756,2,1,0,0
TXN040969,81.49,5,1,29,FR,Mobile,Credit Card,175,15,0,0,1
TXN040970,113.64,16,1,30,UK,Desktop,Bank Transfer,1727,2,1,0,0
TXN040971,54.07,14,1,20,BR,Desktop,Debit Card,2686,6,0,0,0
TXN040972,140.54,7,3,68,DE,Mobile,Debit Card,3387,3,0,0,0
TXN040973,98.87,19,4,52,DE,Mobile,PayPal,1133,4,0,0,0
TXN040974,666.76,18,6,56,UK,Tablet,Debit Card,115,1,0,0,0
TXN040975,452.12,0,5,43,UK,Desktop,Crypto,170,13,0,0,1
TXN040976,183.01,10,5,73,VN,Desktop,Credit Card,1261,4,0,0,0
TXN040977,28.18,9,4,57,DE,Mobile,Credit Card,752,4,0,0,0
TXN040978,155.84,10,3,48,IN,Mobile,Credit Card,2184,1,0,0,0
TXN040979,35.49,9,4,30,CN,Desktop,Credit Card,3055,3,0,0,0
TXN040980,99.24,10,1,71,NG,Mobile,PayPal,675,1,1,0,0
TXN040981,21.11,11,0,52,RU,Mobile,Bank Transfer,3649,2,0,0,0
TXN040982,175.31,19,5,59,NG,Desktop,Bank Transfer,3499,7,0,0,0
TXN040983,187.47,8,0,45,DE,Mobile,Debit Card,696,3,0,1,0
TXN040984,1156.75,13,0,30,CN,Desktop,Debit Card,1024,4,0,0,0
TXN040985,631.74,19,5,28,FR,Mobile,Credit Card,2280,3,0,0,0
TXN040986,290.88,13,1,39,UK,Tablet,Debit Card,1980,4,0,0,0
TXN040987,36.13,16,3,74,CN,Mobile,Credit Card,3570,3,0,0,0
TXN040988,26.22,18,1,22,RU,Desktop,PayPal,2213,7,0,0,0
TXN040989,110.96,20,2,50,VN,Desktop,Credit Card,1665,1,0,0,0
TXN040990,159.71,13,5,22,VN,Mobile,Credit Card,2727,4,0,0,0
TXN040991,411.11,19,2,35,IN,Desktop,Bank Transfer,480,3,0,0,0
TXN040992,1434.66,13,3,33,VN,Mobile,Credit Card,888,2,1,0,0
TXN040993,121.94,13,5,26,IN,Mobile,Bank Transfer,1481,4,0,0,0
TXN040994,166.31,8,2,33,IN,Mobile,PayPal,2269,4,0,0,0
TXN040995,354.19,17,4,59,FR,Tablet,Debit Card,2861,2,0,0,0
TXN040996,82.65,14,0,60,CN,Desktop,Debit Card,3280,2,0,0,0
TXN040997,457.31,14,0,41,DE,Desktop,Credit Card,1365,8,0,0,0
TXN040998,179.81,14,1,28,US,Mobile,PayPal,2419,2,0,0,0
TXN040999,53.5,21,5,62,CN,Mobile,Debit Card,3584,2,0,0,0
TXN041000,38.83,13,4,31,UK,Tablet,Credit Card,245,3,1,1,0
TXN041001,52.65,13,1,70,RU,Desktop,Crypto,398,3,0,0,0
TXN041002,415.54,12,0,57,CN,Desktop,Bank Transfer,672,2,0,0,0
TXN041003,47.11,7,6,25,VN,Desktop,Credit Card,3386,2,0,0,0
TXN041004,1110.34,7,2,45,BR,Mobile,Bank Transfer,102,1,1,0,0
TXN041005,110.3,14,6,31,UK,Mobile,Credit Card,1534,1,1,0,0
TXN041006,26.08,8,1,48,NG,Mobile,Debit Card,2604,2,0,0,0
TXN041007,83.6,8,3,61,UK,Mobile,Credit Card,619,1,0,0,0
TXN041008,124.26,13,3,31,NG,Mobile,Debit Card,2884,5,0,0,0
TXN041009,406.65,16,5,57,NG,Desktop,Credit Card,2885,2,0,0,0
TXN041010,478.14,15,4,67,CN,Mobile,Credit Card,2571,2,0,0,0
TXN041011,256.2,16,3,19,CN,Mobile,Crypto,1175,1,0,0,0
TXN041012,290.61,10,1,47,IN,Mobile,Debit Card,3246,1,0,0,0
TXN041013,215.21,15,6,38,US,Mobile,PayPal,3092,4,0,0,0
TXN041014,62.63,20,4,54,NG,Desktop,Debit Card,404,4,0,0,0
TXN041015,24.6,8,4,19,NG,Mobile,Bank Transfer,470,3,0,1,0
TXN041016,381.34,19,5,71,FR,Mobile,Bank Transfer,171,6,0,0,0
TXN041017,38.47,16,1,70,US,Desktop,Credit Card,949,1,0,0,0
TXN041018,13.72,21,5,55,IN,Tablet,PayPal,2909,2,0,0,0
TXN041019,235.89,10,1,23,VN,Desktop,Credit Card,3058,6,0,0,0
TXN041020,45.48,14,6,54,UK,Desktop,Credit Card,3037,3,0,0,0
TXN041021,482.75,14,3,30,DE,Mobile,Debit Card,1328,1,0,0,0
TXN041022,84.81,14,1,24,RU,Mobile,Credit Card,2231,4,0,0,0
TXN041023,198.56,15,5,42,BR,Mobile,Debit Card,2534,1,0,0,0
TXN041024,270.18,12,1,64,US,Mobile,Debit Card,3204,1,0,0,0
TXN041025,76.16,7,2,50,FR,Desktop,Crypto,53,1,0,0,0
TXN041026,4554.82,23,6,35,FR,Mobile,Credit Card,176,19,0,1,1
TXN041027,15.78,11,0,58,FR,Mobile,PayPal,2767,4,0,0,0
TXN041028,61.25,17,6,58,RU,Mobile,Debit Card,2791,2,0,0,0
TXN041029,328.69,19,6,33,RU,Mobile,PayPal,665,3,0,0,0
TXN041030,93.29,14,6,44,CN,Mobile,Debit Card,2873,4,0,1,0
TXN041031,101.24,18,4,60,NG,Mobile,Debit Card,1094,2,1,0,0
TXN041032,1343.49,17,3,65,UK,Desktop,Credit Card,1816,6,0,0,0
TXN041033,41.31,11,3,34,CN,Desktop,Credit Card,895,4,0,0,0
TXN041034,541.34,16,1,18,DE,Tablet,Debit Card,543,2,0,1,0
TXN041035,64.4,16,3,46,IN,Mobile,PayPal,3344,4,0,0,0
TXN041036,145.51,14,4,74,US,Tablet,Debit Card,1742,4,0,0,0
TXN041037,419.56,19,1,67,FR,Mobile,Credit Card,928,7,0,0,0
TXN041038,120.85,7,1,64,BR,Mobile,Credit Card,2254,4,0,0,0
TXN041039,1540.56,12,0,72,DE,Desktop,Debit Card,3632,5,0,1,0
TXN041040,76.39,17,6,48,UK,Desktop,Crypto,32,5,0,0,0
TXN041041,329.8,8,2,18,UK,Mobile,Credit Card,3584,7,1,0,0
TXN041042,92.87,21,2,26,CN,Mobile,PayPal,1218,4,0,0,0
TXN041043,50.9,11,3,37,UK,Mobile,Credit Card,404,3,0,0,0
